condition,numSeeds,extinctionRate,mean_executionTime,std_executionTime,mean_extinct,std_extinct,mean_finalPopulation,std_finalPopulation,mean_totalDeaths,std_totalDeaths,mean_totalBorn,std_totalBorn,mean_finalTimestep,std_finalTimestep,mean_finalMeanWealth,std_finalMeanWealth,mean_finalSocietalWealth,std_finalSocietalWealth,mean_finalGini,std_finalGini,mean_finalMeanTimeToLive,std_finalMeanTimeToLive,mean_totalCombatActions,std_totalCombatActions,mean_totalTradeActions,std_totalTradeActions,mean_totalReproductionActions,std_totalReproductionActions,mean_totalLendingActions,std_totalLendingActions
bentham,30,0.0,2593.3597,1114.4852,0.0,0.0,1296.6,234.6117,94756.7667,15114.1013,95803.3667,15337.7757,5000.0,0.0,51.5327,5.9582,65475.169,6446.6058,0.1869,0.0397,18.062,0.5873,2980.1,593.5797,2022514.3333,485689.3244,94885.7333,15271.2345,30388.0333,8006.3021
